Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Jordan,JOR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.975999832,5.21600008,5.15899992,5.083000183,5.122000217,5.040999889,4.90199995,4.712999821,4.531000137,4.368999958,4.227000237,3.934000015,4.013999939,4.113999844,3.888000011,3.726999998,3.651000023,3.566999912,3.494999886,3.723999977,3.642999887,3.604000092,3.618000031,3.697999954,3.671000004,3.638000011,3.714999914,3.680000067
Japan,JPN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.734000206,6.415999889,5.962999821,5.806000233,5.705999851,5.513000011,5.366000175,5.295000076,5.217000008,5.087999821,4.914999962,4.717999935,4.684000015,4.570000172,4.491000175,4.386000156,4.294000149,4.262000084,4.22300005,4.09100008,3.959000111,3.867000103,3.746000051,3.678999901,3.632999897,3.502000093,3.49000001,3.405999899
Kazakhstan,KAZ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.72299957,42.74300003,39.0530014,39.56000137,39.69499969,40.40200043,39.68700027,38.19800186,38.04800034,36.12400055,35.52000046,35.47800064,35.25400162,33.50099945,32.40499878,31.53499985,31.22500038,30.15999985,29.0170002,28.28300095,26.45400047,25.54000092,24.19400024,20.08200073,18.01300049,17.88999939,18.04700089,17.74300003
Kenya,KEN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.58599854,46.09199905,46.56499863,46.7519989,45.89500046,45.34500122,45.48099899,45.29100037,45.65499878,46.22299957,45.40200043,44.61299896,44.0719986,42.77299881,41.44499969,39.21699905,38.50299835,39.45999908,39.48300171,39.11299896,38.85200119,38.48500061,37.83200073,37.63899994,37.75299835,38.0909996,37.95399857,37.20999908
Kyrgyz Republic,KGZ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.07300186,41.03499985,45.87400055,48.50899887,54.02299881,57.65200043,54.68500137,51.07500076,50.61500168,49.71699905,49.48600006,49.09700012,43.24000168,38.90499878,38.4980011,36.26900101,34.48400116,34.01399994,30.32099915,29.90399933,29.3220005,30.09199905,31.66900063,31.58600044,29.30800056,26.79299927,26.68899918,26.06399918
Cambodia,KHM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.93699646,79.88500214,80.46099854,80.09899902,80.18800354,79.54100037,78.85500336,77.54199982,76.55400085,73.72399902,70.22299957,70.54399872,70.90299988,70.41300201,70.78500366,70.5719986,70.88400269,72.23899841,63.06600189,54.17100143,43.85699844,33.24599838,32.13800049,30.47400093,28.79999924,27.43600082,26.70700073,25.73900032
Kiribati,KIR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Korea,KOR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.36700058,14.02900028,13.48099995,12.55599976,11.77099991,11.14000034,10.77099991,12.02299976,11.34399986,10.60299969,9.956999779,9.331999779,8.805999756,8.088999748,7.941999912,7.708000183,7.367000103,7.178999901,7.012000084,6.573999882,6.359000206,6.190999985,6.06400013,5.671999931,5.18599987,4.903999805,4.888999939,4.796999931
Kuwait,KWT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.598999977,4.578999996,2.977999926,2.29399991,2.075999975,2.226999998,2.315999985,2.428999901,2.724999905,2.937999964,3.040999889,3.03399992,2.875,2.691999912,2.703000069,2.532000065,2.471999884,2.513000011,2.819999933,3.142999887,3.079999924,3.072000027,3.171000004,3.296000004,3.345999956,3.479000092,3.519999981,3.549000025
Latin America & Caribbean (excluding high income),LAC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.89043996,28.17024924,27.68060769,27.44840188,26.44514083,25.37613606,25.44704665,24.06421968,24.84908326,22.89610306,22.50681162,22.37312688,21.93102436,21.82333396,21.32743855,20.36740448,19.26910186,18.71753405,18.8292882,18.43990586,18.18617182,16.32658648,15.90001358,15.56734947,15.5028532,15.44052355,15.61022398,15.39141327
Lao PDR,LAO,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.30899811,86.39900208,86.05699921,85.91300201,85.41300201,84.65499878,84.23100281,83.89700317,83.33699799,82.9469986,82.29100037,81.40599823,80.69200134,79.76399994,78.53199768,77.82900238,76.76599884,75.3789978,73.70700073,71.46099854,70.52799988,67.10800171,65.48000336,64.26300049,63.11800003,61.99499893,61.33800125,59.85800171
Lebanon,LBN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.744999886,3.915999889,3.683000088,3.394000053,3.298000097,3.092000008,3.154999971,3.171999931,3.263999939,3.279000044,3.390000105,3.569999933,3.700000048,3.395999908,3.40899992,3.572000027,3.253999949,2.96600008,2.601999998,2.460999966,2.556999922,2.786000013,3.019999981,3.154000044,3.220000029,3.200000048,3.243999958,3.167000055
Liberia,LBR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.15800095,49.05899811,56.42399979,61.60800171,68.83899689,70.26999664,58.75699997,56.31800079,52.82899857,49.68299866,50.03699875,50.43299866,55.33599854,52.23699951,53.00299835,47.40100098,49.66699982,48.99700165,50.96500015,47.30599976,45.75899887,46.11500168,44.46500015,43.39199829,43.35499954,43.9980011,42.95399857,42.32300186
Libya,LBY,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.418000221,7.896999836,8.548999786,8.503000259,9.131999969,8.979999542,8.93900013,9.394000053,10.15999985,9.958999634,10.27999973,10.60000038,9.75,9.303999901,8.668999672,8.362999916,7.948999882,7.866000175,7.491000175,7.316999912,17.33200073,6.934999943,13.39099979,16.93700027,16.63299942,16.80699921,12.40699959,11.21000004
St. Lucia,LCA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.37000084,28.06900024,27.3560009,27.42000008,24.39500046,25.2140007,20.49300003,23.13599968,21.70700073,21.0720005,13.0539999,14.30900002,14.56200027,16.43400002,13.77299976,14.02799988,14.38599968,14.77900028,14.89900017,14.61299992,14.70400047,15.11200047,14.93200016,14.84200001,14.70699978,14.9829998,15.34300041,15.30200005
Latin America & Caribbean,LCN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.02867899,25.25994102,24.88279148,24.70711594,23.97952078,23.00985565,23.01744692,21.74983624,22.46763828,20.7776494,20.50319706,20.45266332,20.02736048,19.91895286,19.4596675,18.59486616,17.60022152,17.13513122,17.31133602,16.92819801,16.61162829,14.96460229,14.57808028,14.29762363,14.23412754,14.18457934,14.33251912,14.13485073
Least developed countries: UN classification,LDC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.62194762,75.81287088,75.79640889,75.62217113,75.2553818,74.43029605,74.36516448,73.91893618,73.56014081,72.70648038,71.05557965,70.1676067,68.9625048,68.38269008,67.76531845,67.30956815,66.86527885,66.45256818,65.75164859,64.73935406,64.11567562,63.188278,62.36761544,61.7290722,61.02583427,60.56316696,60.1556924,59.59033787
Low income,LIC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.31239606,75.69422997,76.00746411,76.08422531,76.06337892,75.76923685,75.69873256,75.32032229,74.86728259,74.1775649,73.13252787,73.20454386,73.01311276,72.86592802,72.66938062,72.26096057,71.7116422,71.18413031,70.75331341,70.00662459,69.27480656,68.82643958,68.50619275,68.10497075,67.87412441,67.67247634,67.611275,67.28320831
Liechtenstein,LIE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.83800125,45.00400162,40.64599991,43.91600037,39.56700134,36.47700119,38.70899963,42.65800095,41.68899918,41.26399994,40.93999863,36.63700104,35.88999939,34.68500137,33.82899857,34.19800186,33.81499863,34.68000031,33.48899841,33.59999847,33.05500031,30.99399948,29.75099945,28.48600006,28.09300041,27.52000046,26.67499924,26.00200081
Lower middle income,LMC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.35873177,58.40326095,57.70723992,56.99779972,56.1237366,55.91238554,55.23516816,55.68087996,55.03523769,54.87039865,54.65396078,53.62538584,52.99213379,51.36587081,50.55629449,49.26053672,48.4058184,47.81989766,46.95058575,45.54216164,44.12620977,42.85988426,42.44322154,41.51828542,40.3585617,39.53671256,38.89512253,37.95485158
Low & middle income,LMY,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.86744571,52.36361686,51.37594789,50.86614767,50.09556534,49.50693978,48.86355321,48.73183399,48.17084839,47.30411931,46.57029083,45.67867752,44.74424242,43.49120491,42.42219356,41.01531232,39.73294615,38.91563792,38.03692109,36.90725813,35.8053432,34.71937977,34.16611686,33.34187411,32.5669797,31.99259095,31.62549582,30.99292063
Lesotho,LSO,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.67399979,62.19400024,60.0719986,59.46699905,58.36600113,58.48600006,56.52199936,62.61100006,72.34899902,63.20199966,53.65599823,43.83300018,38.18199921,30.58699989,25.75900078,21.02400017,16.84399986,12.18200016,12.20300007,12.87100029,12.35400009,12.16699982,11.94099998,11.62899971,11.04599953,10.68000031,10.42099953,10.1619997
Late-demographic dividend,LTE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.1739167,47.2223015,45.73019615,45.19883317,44.27412685,43.37026192,42.43552321,41.94631339,41.25802669,39.99440755,38.77768013,37.58308273,36.00375374,34.81690855,33.15739965,31.22354865,29.38123575,28.11066779,26.77254644,25.50338877,24.36558322,23.10296802,22.04571068,20.87610795,19.92950014,19.0608181,18.47903944,17.66019072
Lithuania,LTU,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.33200073,18.10899925,20.72999954,21.35099983,22.2310009,22.04500008,20.65999985,19.55699921,19.98900032,19.24099922,17.57299995,18.64100075,18.71299934,16.2840004,14.27099991,13.83300018,11.32499981,8.06499958,8.984000206,8.829999924,8.486000061,8.796999931,8.423000336,9.166000366,9.069000244,7.975999832,7.834000111,7.553999901
Luxembourg,LUX,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.453000069,6.284999847,3.198999882,3.154999971,3.871999979,2.644999981,2.34100008,2.91899991,1.952999949,2.444000006,1.529000044,1.968999982,2.721999884,1.960999966,1.735999942,1.827999949,1.845000029,1.664999962,1.355000019,1.103000045,1.23300004,1.325000048,1.585999966,1.425999999,1.044999957,1.026000023,1.013000011,0.972000003
Latvia,LVA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.06900024,19.33699989,19.30400085,19.35899925,18.12800026,17.27499962,21.58399963,19.02799988,17.49200058,14.92599964,15.47099972,16.22900009,14.24400043,13.30099964,12.05099964,11.46100044,10.18000031,7.956999779,8.751000404,8.61400032,8.895000458,8.373000145,8.055999756,7.504000187,7.93900013,7.691999912,7.532999992,7.315999985
"Macao SAR, China",MAC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061000001,0.180999994,0.180000007,0.022,0.223000005,0.155000001,0.152999997,0.152999997,0.101999998,0.204999998,0.097999997,0.147,0.291999996,0.319000006,0.126000002,0.188999996,0.067000002,0.155000001,0.314999998,0.219999999,0.244000003,0.232999995,0.165999994,0.180999994,0.246999994,0.296999991,0.532999992,0.527999997
St. Martin (French part),MAF,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.20100021,40.22200012,39.95399857,40.10599899,41.95800018,43.13700104,42.65399933,42.8219986,43.4620018,43.91799927,44.16899872,44.38700104,43.89500046,45.82500076,45.47600174,43.39500046,42.17200089,40.98099899,40.54100037,40.24000168,39.78699875,39.2179985,38.07600021,37.27500153,38.59000015,37.74200058,37.47299957,37.01200104
Monaco,MCO,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.43399811,44.91999817,42.09999847,42.72499847,48.79600143,48.39300156,48.27600098,49.51599884,48.89599991,50.86500168,51.02700043,49.64099884,42.99900055,40.49399948,40.64500046,33.59799957,32.76100159,31.06299973,28.17300034,27.52099991,27.52700043,26.45100021,28.80999947,30.47800064,34.15100098,33.69599915,33.25600052,32.55400085
Madagascar,MDG,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.33799744,78.27100372,78.21700287,77.74900055,78.16100311,78.27700043,78.55400085,78.29599762,78.10500336,77.77200317,77.35500336,78.86100006,77.98999786,80.7009964,81.96399689,80.48100281,78.28099823,76.7539978,76.21099854,73.96199799,71.70500183,68.8730011,71.44799805,73.28600311,74.50099945,74.34700012,74.40899658,74.21099854
Maldives,MDV,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.15600014,25.8220005,25.18700027,24.20199966,22.97699928,23.55400085,21.14699936,19.17399979,17.67499924,16.50600052,12.93900013,15.27600002,17.79299927,14.8760004,14.40600014,11.96800041,10.11100006,11.13000011,12.96100044,15.04300022,12.77700043,11.30099964,9.68999958,8.112000465,7.96600008,7.644999981,7.482999802,7.230000019
Middle East & North Africa,MEA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.65359537,28.11483333,26.95695462,26.5877182,26.39422913,25.54764224,25.14745312,24.57076767,24.58257519,24.52195105,23.78373248,23.41978698,23.87632541,23.58433616,23.22822627,22.87123772,21.62368909,21.11312403,20.21788458,19.2802337,19.08687521,18.05731806,18.12204724,18.06167362,17.96995002,17.79708888,17.82524587,17.77025873
Mexico,MEX,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8409996,27.17099953,26.94599915,25.28700066,23.9489994,22.31599998,23.8029995,19.6420002,20.59399986,17.66699982,17.64900017,17.52400017,16.33200073,15.97099972,14.79399967,14.20899963,13.38099957,13.07900047,13.54800034,13.8579998,13.40100002,13.51099968,13.45800018,13.6239996,13.52999973,12.9289999,13.11299992,12.97000027
Marshall Islands,MHL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9784207,50.38776561,49.27039382,48.68679381,47.81998267,47.18907034,46.47357931,46.336119,45.74504093,44.83756271,44.10578303,43.08906665,42.05213476,40.66583184,39.47743541,37.93484824,36.53244159,35.62051282,34.62112936,33.38969361,32.18965899,30.95902669,30.31054127,29.36657449,28.44999019,27.74991621,27.25374887,26.48763409
"Macedonia, FYR",MKD,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.96800041,20.07099915,19.43600082,21.23999977,21.65099907,21.89100075,21.78899956,22.11400032,21.87899971,23.22699928,23.09399986,23.92399979,22.03800011,16.8409996,19.49699974,20.12400055,18.25,19.43799973,19.39299965,19.31999969,18.74099922,17.31200027,18.73600006,18.4640007,17.86499977,16.62700081,16.35499954,16.01099968
Mali,MLI,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.95600128,49.81700134,50.56999969,49.83200073,50.05400085,48.79299927,48.53499985,47.13700104,46.65999985,45.66999817,43.64699936,43.4659996,41.51100159,41.54499817,44.7840004,46.12799835,49.42399979,52.36999893,54.68299866,57.45299911,60.18299866,63.625,65.26200104,66.70200348,62.26599884,61.63999939,57.62099838,56.79700089
Malta,MLT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.173000097,2.993999958,2.868000031,2.726999998,2.576999903,2.480999947,2.365999937,2.232000113,2.148000002,2.04399991,2.345000029,2.342000008,2.459000111,2.255000114,2.095999956,2.032999992,1.820000052,1.786999941,1.460999966,1.337000012,1.166000009,1.06400001,1.315999985,1.338000059,1.618000031,1.348999977,1.276000023,1.243000031
Myanmar,MMR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.29100037,78.33699799,78.26300049,78.19599915,77.6230011,77.31800079,77.10099792,76.7009964,76.59700012,75.77100372,75.14900208,74.05400085,72.63300323,71.03900146,69.51699829,67.77300262,66.40299988,64.29000092,62.40299988,60.61299896,59.07500076,57.36399841,55.79499817,54.07799911,51.75600052,51.29999924,49.92699814,48.30899811
Middle East & North Africa (excluding high income),MNA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22562168,31.6250074,30.33074206,29.9967151,30.19012996,29.1843585,28.71978812,28.09699983,28.0685282,28.11693448,27.29350406,26.99445392,27.58298433,27.2915686,27.00186901,26.74356334,25.41069548,25.03380861,24.29037637,23.40368696,23.3618881,22.2235465,22.38286774,22.35236651,22.22523993,22.00915232,22.02440361,21.95928556
Montenegro,MNE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.555000305,9.864999771,12.58500004,14.47000027,13.95300007,14.18099976,10.86200047,10.37800026,10.35400009,11.06799984,10.07999992,9.859000206,9.350000381,9.015000343,8.630000114,8.407999992,8.654999733,7.574999809,6.249000072,6.18200016,5.570000172,5.673999786,4.574999809,6.486000061,7.765999794,7.647999763,7.636000156,7.386000156
Mongolia,MNG,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.86700058,52.29700089,53.23500061,52.64199829,54.58100128,56.29700089,54.81800079,54.07600021,53.95199966,53.00400162,51.0530014,48.39300156,46.69200134,46.50600052,45.66500092,44.56000137,41.57799911,40.59000015,40.01399994,33.52700043,33.0320015,35.02000046,29.81699944,27.97500038,28.45299911,30.36000061,30.42200089,29.80200005
Northern Mariana Islands,MNP,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.44300079,85.58999634,85.38999939,84.88600159,85.0039978,83.87000275,83.27600098,82.43499756,81.88999939,81.49500275,80.59700012,80.55799866,80.48300171,79.91500092,79.28399658,78.90699768,78.39499664,78.10299683,77.79799652,77.24700165,76.41400146,75.54199982,75.00299835,74.11299896,73.56099701,73.34200287,73.2990036,73.11599731
Mauritania,MRT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.27999878,80.89099884,80.63999939,80.33799744,80.47899628,80.21099854,80.08399963,79.55000305,79.24199677,79.48600006,79.19999695,78.95800018,78.88300323,78.29699707,77.8690033,78.10700226,78.09300232,78.00900269,77.37799835,77.27799988,77.36299896,76.5019989,76.4240036,75.91899872,75.90299988,76.14299774,75.8730011,75.54000092
Mauritius,MUS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.07799911,15.70899963,15.07800007,14.6789999,14.48499966,13.77099991,13.2130003,12.70400047,11.59399986,11.4289999,11.09399986,10.87100029,10.58699989,10.04500008,10.00399971,9.663000107,9.156000137,8.918999672,8.880000114,8.468999863,7.583000183,7.488999844,7.945000172,7.725999832,7.541999817,7.203999996,7.275000095,7.068999767
Malawi,MWI,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.97899628,82.89700317,84.85099792,82.93000031,84.06999969,84.73000336,84.85500336,84.9509964,85.02999878,85.17500305,85.41400146,85.04100037,84.53500366,84.91999817,84.99900055,84.25700378,83.51999664,84.26999664,84.65599823,84.74700165,84.95600128,85.14399719,84.96499634,85.00800323,84.84700012,84.69200134,84.69300079,84.64800262
Malaysia,MYS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.55400085,21.79100037,21.11000061,20.53800011,19.97100067,19.36100006,17.2859993,18.79700089,18.37199974,18.36300087,15.13199997,14.92700005,14.26799965,14.55599976,14.63799953,14.63199997,14.78600025,13.95699978,13.5,14.2159996,13.62300014,12.70199966,12.98700047,12.23099995,12.46899986,11.36699963,11.01399994,10.67199993
North America,NAC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.950149408,2.913380889,2.780488143,2.935071232,2.90206116,2.858136301,2.76080486,2.70335004,2.586865393,1.974952162,1.820621884,1.831661068,1.793476949,1.737729871,1.697935339,1.668783201,1.570519164,1.613725427,1.626815024,1.69665435,1.711927383,1.636160376,1.582054852,1.6161372,1.7005539,1.690782109,1.69427218,1.665552883
Namibia,NAM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.2840004,45.35900116,44.58800125,44.99700165,42.31900024,40.8370018,38.49700165,36.34600067,33.58100128,31.29000092,32.00400162,31.95499992,31.64599991,29.96899986,26.7689991,22.51799965,18.70100021,16.34900093,22.44400024,31.71100044,29.99200058,27.36800003,31.3920002,29.32099915,24.33099937,20.07099915,20.23999977,20.05500031
New Caledonia,NCL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.048000336,7.697000027,7.749000072,7.631999969,7.446000099,7.243000031,6.781000137,6.241000175,5.598999977,4.816999912,4.821000099,4.77699995,4.803999901,4.671999931,4.568999767,4.313000202,4.277999878,4.019000053,4.058000088,3.960999966,3.871000051,3.737999916,3.674000025,3.64199996,3.529999971,3.459000111,3.453000069,3.359999895
Niger,NER,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.23999786,76.16600037,76.10600281,75.90499878,75.92099762,76.06999969,76.08000183,76.60099792,76.97100067,77.04799652,77.57900238,77.8030014,77.60900116,77.32800293,77.58899689,77.62400055,77.55799866,77.67199707,77.27100372,77.7460022,77.50800323,76.91500092,76.40899658,76.09400177,76.08699799,75.8030014,75.60800171,75.27100372
Nigeria,NGA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.00699997,58.30099869,58.41999817,59.02099991,59.18199921,58.98099899,58.81499863,59.05400085,59.09700012,57.29600143,57.57300186,60.65100098,58.19900131,51.92200089,51.15000153,49.56600189,48.60499954,44.02399826,40.43099976,30.5720005,33.13700104,35.94300079,38.27099991,36.77999878,36.38299942,36.29899979,36.54800034,36.37900162
Nicaragua,NIC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.375,32.77700043,33.37099838,33.69800186,33.44100189,33.54700089,32.95299911,32.54199982,31.36199951,31.28800011,30.86400032,30.49500084,30.53499985,30.30500031,28.89299965,29.15299988,29.6060009,28.1590004,28.66200066,32.18700027,32.88399887,32.11899948,31.5739994,31.43700027,30.68199921,29.68700027,29.35400009,28.82099915
